hiperparam_ind_conv,problema,n_objetivos,w_0,run,indicador,valor_indicador
IGD+,DTLZ1,6,0.6,15,igd,-0.09244539
IGD+,DTLZ1,6,0.6,16,igd,-0.085192
IGD+,DTLZ1,6,0.6,17,igd,-0.08382196
IGD+,DTLZ1,6,0.6,18,igd,-0.0882733
IGD+,DTLZ1,6,0.6,19,igd,-0.0870954
IGD+,WFG1,4,0.6,0,spd,116.8553
IGD+,WFG1,4,0.6,1,spd,116.9425
IGD+,WFG1,4,0.6,2,spd,116.632
IGD+,WFG1,4,0.6,3,spd,116.8991
IGD+,WFG1,4,0.6,4,spd,117.2174
IGD+,WFG1,4,0.6,5,spd,117.0981
IGD+,WFG1,4,0.6,6,spd,116.3131
IGD+,WFG1,4,0.6,7,spd,116.918
IGD+,WFG1,4,0.6,8,spd,117.2287
IGD+,WFG1,4,0.6,9,spd,117.0615
IGD+,WFG1,4,0.6,10,spd,117.0304
IGD+,WFG1,4,0.6,11,spd,116.9388
IGD+,WFG1,4,0.6,12,spd,116.9403
IGD+,WFG1,4,0.6,13,spd,117.2452
IGD+,WFG1,4,0.6,14,spd,117.2299
IGD+,WFG1,4,0.6,15,spd,117.0027
IGD+,WFG1,4,0.6,16,spd,116.9565
IGD+,WFG1,4,0.6,17,spd,116.5481
IGD+,WFG1,4,0.6,18,spd,117.0057
IGD+,WFG1,4,0.6,19,spd,116.769
IGD+,WFG6,6,0.6,0,igd+,-0.4856251
IGD+,WFG6,6,0.6,1,igd+,-0.5119705
IGD+,WFG6,6,0.6,2,igd+,-0.5164976
IGD+,WFG6,6,0.6,3,igd+,-0.4949528
IGD+,WFG6,6,0.6,4,igd+,-0.4896557
IGD+,WFG6,6,0.6,5,igd+,-0.5083947
IGD+,WFG6,6,0.6,6,igd+,-0.4884221
IGD+,WFG6,6,0.6,7,igd+,-0.5109066
IGD+,WFG6,6,0.6,8,igd+,-0.5080166
IGD+,WFG6,6,0.6,9,igd+,-0.5002097
IGD+,WFG6,6,0.6,10,igd+,-0.4882487
IGD+,WFG6,6,0.6,11,igd+,-0.5233379
IGD+,WFG6,6,0.6,12,igd+,-0.5140252
IGD+,WFG6,6,0.6,13,igd+,-0.5219017
IGD+,WFG6,6,0.6,14,igd+,-0.490524
IGD+,WFG6,6,0.6,15,igd+,-0.4931438
IGD+,WFG6,6,0.6,16,igd+,-0.4979747
IGD+,WFG6,6,0.6,17,igd+,-0.5060189
IGD+,WFG6,6,0.6,18,igd+,-0.5111077
IGD+,WFG6,6,0.6,19,igd+,-0.5045813
IGD+,DTLZ5,2,0.6,0,spd,8.824815
IGD+,DTLZ5,2,0.6,1,spd,8.824821
IGD+,DTLZ5,2,0.6,2,spd,8.824805
IGD+,DTLZ5,2,0.6,3,spd,8.825538
IGD+,DTLZ5,2,0.6,4,spd,8.824847
IGD+,DTLZ5,2,0.6,5,spd,8.824861
IGD+,DTLZ5,2,0.6,6,spd,8.824848
IGD+,DTLZ5,2,0.6,7,spd,8.82479
IGD+,DTLZ5,2,0.6,8,spd,8.82468
IGD+,DTLZ5,2,0.6,9,spd,8.824903
IGD+,DTLZ5,2,0.6,10,spd,8.824751
IGD+,DTLZ5,2,0.6,11,spd,8.824896
IGD+,DTLZ5,2,0.6,12,spd,8.824894
IGD+,DTLZ5,2,0.6,13,spd,8.824801
IGD+,DTLZ5,2,0.6,14,spd,8.825056
IGD+,DTLZ5,2,0.6,15,spd,8.824796
IGD+,DTLZ5,2,0.6,16,spd,8.824719
IGD+,DTLZ5,2,0.6,17,spd,8.824861
IGD+,DTLZ5,2,0.6,18,spd,8.824873
IGD+,DTLZ5,2,0.6,19,spd,8.824852
IGD+,WFG5,2,0.6,0,igd+,-0.007158796
IGD+,WFG5,2,0.6,1,igd+,-0.004969846
IGD+,WFG5,2,0.6,2,igd+,-0.004534183
IGD+,WFG5,2,0.6,3,igd+,-0.004854957
IGD+,WFG5,2,0.6,4,igd+,-0.004896887
IGD+,WFG5,2,0.6,5,igd+,-0.007399136
IGD+,WFG5,2,0.6,6,igd+,-0.004652002
IGD+,WFG5,2,0.6,7,igd+,-0.006253485
IGD+,WFG5,2,0.6,8,igd+,-0.007512762
IGD+,WFG5,2,0.6,9,igd+,-0.005270367
IGD+,WFG5,2,0.6,10,igd+,-0.005049954
IGD+,WFG5,2,0.6,11,igd+,-0.007181636
IGD+,WFG5,2,0.6,12,igd+,-0.007184667
IGD+,WFG5,2,0.6,13,igd+,-0.005195213
IGD+,WFG5,2,0.6,14,igd+,-0.004748264
IGD+,WFG5,2,0.6,15,igd+,-0.004029527
IGD+,WFG5,2,0.6,16,igd+,-0.007178505
IGD+,WFG5,2,0.6,17,igd+,-0.005033309
IGD+,WFG5,2,0.6,18,igd+,-0.007336092
IGD+,WFG5,2,0.6,19,igd+,-0.004938585
IGD+,DTLZ5,3,0.6,0,eps+,-0.0081987
IGD+,DTLZ5,3,0.6,1,eps+,-0.0054908
IGD+,DTLZ5,3,0.6,2,eps+,-0.0053271
IGD+,DTLZ5,3,0.6,3,eps+,-0.005277
IGD+,DTLZ5,3,0.6,4,eps+,-0.0054759
IGD+,DTLZ5,3,0.6,5,eps+,-0.0070962
IGD+,DTLZ5,3,0.6,6,eps+,-0.0064502
IGD+,DTLZ5,3,0.6,7,eps+,-0.0070989
IGD+,DTLZ5,3,0.6,8,eps+,-0.0065506
IGD+,DTLZ5,3,0.6,9,eps+,-0.0063405
IGD+,DTLZ5,3,0.6,10,eps+,-0.0047763
IGD+,DTLZ5,3,0.6,11,eps+,-0.0069343
IGD+,DTLZ5,3,0.6,12,eps+,-0.0072602
IGD+,DTLZ5,3,0.6,13,eps+,-0.0060706
IGD+,DTLZ5,3,0.6,14,eps+,-0.0062526
IGD+,DTLZ5,3,0.6,15,eps+,-0.0068264
IGD+,DTLZ5,3,0.6,16,eps+,-0.0064665
IGD+,DTLZ5,3,0.6,17,eps+,-0.0046123
IGD+,DTLZ5,3,0.6,18,eps+,-0.0049085
IGD+,DTLZ5,3,0.6,19,eps+,-0.0061022
IGD+,WFG7,4,0.6,0,igd+,-0.1810912
IGD+,WFG7,4,0.6,1,igd+,-0.1707037
IGD+,WFG7,4,0.6,2,igd+,-0.1784134
IGD+,WFG7,4,0.6,3,igd+,-0.184614
IGD+,WFG7,4,0.6,4,igd+,-0.1775208
IGD+,WFG7,4,0.6,5,igd+,-0.1757346
IGD+,WFG7,4,0.6,6,igd+,-0.1790391
IGD+,WFG7,4,0.6,7,igd+,-0.174294
IGD+,WFG7,4,0.6,8,igd+,-0.1756675
IGD+,WFG7,4,0.6,9,igd+,-0.1816362
IGD+,WFG7,4,0.6,10,igd+,-0.1684422
IGD+,WFG7,4,0.6,11,igd+,-0.1815358
IGD+,WFG7,4,0.6,12,igd+,-0.1759713
IGD+,WFG7,4,0.6,13,igd+,-0.1764735
IGD+,WFG7,4,0.6,14,igd+,-0.1774119
IGD+,WFG7,4,0.6,15,igd+,-0.1745159
IGD+,WFG7,4,0.6,16,igd+,-0.1751712
IGD+,WFG7,4,0.6,17,igd+,-0.1791546
IGD+,WFG7,4,0.6,18,igd+,-0.1774673
IGD+,WFG7,4,0.6,19,igd+,-0.177774
IGD+,WFG7,6,0.6,0,s-energy,-13.39583
IGD+,WFG7,6,0.6,1,s-energy,-13.27456
IGD+,WFG7,6,0.6,2,s-energy,-12.06738
IGD+,WFG7,6,0.6,3,s-energy,-11.38167
IGD+,WFG7,6,0.6,4,s-energy,-6.13231
IGD+,WFG7,6,0.6,5,s-energy,-6.215456
IGD+,WFG7,6,0.6,6,s-energy,-11.18274
IGD+,WFG7,6,0.6,7,s-energy,-6.986411
IGD+,WFG7,6,0.6,8,s-energy,-5.648927
IGD+,WFG7,6,0.6,9,s-energy,-8.202191
IGD+,WFG7,6,0.6,10,s-energy,-5.684383
IGD+,WFG7,6,0.6,11,s-energy,-7.280669
IGD+,WFG7,6,0.6,12,s-energy,-6.536856
IGD+,WFG7,6,0.6,13,s-energy,-10.4255
IGD+,WFG7,6,0.6,14,s-energy,-8.496691
IGD+,WFG7,6,0.6,15,s-energy,-17.99482
IGD+,WFG7,6,0.6,16,s-energy,-11.0488
IGD+,WFG7,6,0.6,17,s-energy,-16.64606
IGD+,WFG7,6,0.6,18,s-energy,-9.847645
IGD+,WFG7,6,0.6,19,s-energy,-16.34091
IGD+,WFG7,6,0.6,0,spd,119.9995
IGD+,WFG7,6,0.6,1,spd,119.9996
IGD+,WFG7,6,0.6,2,spd,119.9995
IGD+,WFG7,6,0.6,3,spd,119.9997
IGD+,WFG7,6,0.6,4,spd,120.0
IGD+,WFG7,6,0.6,5,spd,120.0
IGD+,WFG7,6,0.6,6,spd,119.9997
IGD+,WFG7,6,0.6,7,spd,120.0
IGD+,WFG7,6,0.6,8,spd,120.0
IGD+,WFG7,6,0.6,9,spd,119.9998
IGD+,WFG7,6,0.6,10,spd,120.0
IGD+,WFG7,6,0.6,11,spd,119.9999
IGD+,WFG7,6,0.6,12,spd,120.0
IGD+,WFG7,6,0.6,13,spd,119.9998
IGD+,WFG7,6,0.6,14,spd,119.9999
IGD+,WFG7,6,0.6,15,spd,119.9993
IGD+,WFG7,6,0.6,16,spd,119.9999
IGD+,WFG7,6,0.6,17,spd,119.9993
IGD+,WFG7,6,0.6,18,spd,119.9998
IGD+,WFG7,6,0.6,19,spd,119.9995
IGD+,WFG9,4,0.6,0,igd,-0.6122987
IGD+,WFG9,4,0.6,1,igd,-0.5992952
IGD+,WFG9,4,0.6,2,igd,-0.6237516
IGD+,WFG9,4,0.6,3,igd,-0.6116496
IGD+,WFG9,4,0.6,4,igd,-0.6187048
IGD+,WFG9,4,0.6,5,igd,-0.624466
IGD+,WFG9,4,0.6,6,igd,-0.6133966
IGD+,WFG9,4,0.6,7,igd,-0.6075236
IGD+,WFG9,4,0.6,8,igd,-0.6070627
IGD+,WFG9,4,0.6,9,igd,-0.6183274
IGD+,WFG9,4,0.6,10,igd,-0.6073313
IGD+,WFG9,4,0.6,11,igd,-0.6077399
IGD+,WFG9,4,0.6,12,igd,-0.5935529
IGD+,WFG9,4,0.6,13,igd,-0.6204732
IGD+,WFG9,4,0.6,14,igd,-0.6102073
IGD+,WFG9,4,0.6,15,igd,-0.6088042
IGD+,WFG9,4,0.6,16,igd,-0.6136385
IGD+,WFG9,4,0.6,17,igd,-0.6024023
IGD+,WFG9,4,0.6,18,igd,-0.6100424
IGD+,WFG9,4,0.6,19,igd,-0.6132155
IGD+,DTLZ2,6,0.6,0,r2,670.4838
IGD+,DTLZ2,6,0.6,1,r2,668.7555
IGD+,DTLZ2,6,0.6,2,r2,668.6427
IGD+,DTLZ2,6,0.6,3,r2,625.6592
IGD+,DTLZ2,6,0.6,4,r2,622.42
IGD+,DTLZ2,6,0.6,5,r2,671.684
IGD+,DTLZ2,6,0.6,6,r2,610.3516
IGD+,DTLZ2,6,0.6,7,r2,674.8149
IGD+,DTLZ2,6,0.6,8,r2,620.7682
IGD+,DTLZ2,6,0.6,9,r2,648.3005
IGD+,DTLZ2,6,0.6,10,r2,640.6762
IGD+,DTLZ2,6,0.6,11,r2,645.7548
IGD+,DTLZ2,6,0.6,12,r2,675.8671
IGD+,DTLZ2,6,0.6,13,r2,630.241
IGD+,DTLZ2,6,0.6,14,r2,665.16
IGD+,DTLZ2,6,0.6,15,r2,645.1994
IGD+,DTLZ2,6,0.6,16,r2,642.0638
IGD+,DTLZ2,6,0.6,17,r2,694.6982
IGD+,DTLZ2,6,0.6,18,r2,683.4491
IGD+,DTLZ2,6,0.6,19,r2,652.384
IGD+,WFG1,5,0.6,0,hv,4607.655
IGD+,WFG1,5,0.6,1,hv,4682.547
IGD+,WFG1,5,0.6,2,hv,4650.883
IGD+,WFG1,5,0.6,3,hv,4593.885
IGD+,WFG1,5,0.6,4,hv,4583.504
IGD+,WFG1,5,0.6,5,hv,4620.666
IGD+,WFG1,5,0.6,6,hv,4577.1
IGD+,WFG1,5,0.6,7,hv,4610.843
IGD+,WFG1,5,0.6,8,hv,4591.253
IGD+,WFG1,5,0.6,9,hv,4638.679
IGD+,WFG1,5,0.6,10,hv,4596.134
IGD+,WFG1,5,0.6,11,hv,4639.002
IGD+,WFG1,5,0.6,12,hv,4834.348
IGD+,WFG1,5,0.6,13,hv,4689.178
IGD+,WFG1,5,0.6,14,hv,4642.677
IGD+,WFG1,5,0.6,15,hv,4575.758
IGD+,WFG1,5,0.6,16,hv,4603.604
IGD+,WFG1,5,0.6,17,hv,4704.406
IGD+,WFG1,5,0.6,18,hv,4668.7
IGD+,WFG1,5,0.6,19,hv,4657.328
IGD+,DTLZ6,7,0.6,0,igd+,-1.864818
IGD+,DTLZ6,7,0.6,1,igd+,-1.592574
IGD+,DTLZ6,7,0.6,2,igd+,-1.615481
IGD+,DTLZ6,7,0.6,3,igd+,-1.807652
IGD+,DTLZ6,7,0.6,4,igd+,-1.929849
IGD+,DTLZ6,7,0.6,5,igd+,-1.74472
IGD+,DTLZ6,7,0.6,6,igd+,-1.693542
IGD+,DTLZ6,7,0.6,7,igd+,-1.958358
IGD+,DTLZ6,7,0.6,8,igd+,-1.942663
IGD+,DTLZ6,7,0.6,9,igd+,-1.797149
IGD+,DTLZ6,7,0.6,10,igd+,-1.886246
IGD+,DTLZ6,7,0.6,11,igd+,-1.373759
IGD+,DTLZ6,7,0.6,12,igd+,-1.421469
IGD+,DTLZ6,7,0.6,13,igd+,-1.750819
IGD+,DTLZ6,7,0.6,14,igd+,-1.395523
IGD+,DTLZ6,7,0.6,15,igd+,-1.60068
IGD+,DTLZ6,7,0.6,16,igd+,-2.68488
IGD+,DTLZ6,7,0.6,17,igd+,-1.728874
IGD+,DTLZ6,7,0.6,18,igd+,-1.678946
IGD+,DTLZ6,7,0.6,19,igd+,-3.135644
IGD+,DTLZ6,2,0.6,0,eps+,-0.0049734
IGD+,DTLZ6,2,0.6,1,eps+,-0.0049432
IGD+,DTLZ6,2,0.6,2,eps+,-0.0052165
IGD+,DTLZ6,2,0.6,3,eps+,-0.0048245
IGD+,DTLZ6,2,0.6,4,eps+,-0.0049478
IGD+,DTLZ6,2,0.6,5,eps+,-0.005026
IGD+,DTLZ6,2,0.6,6,eps+,-0.0049455
IGD+,DTLZ6,2,0.6,7,eps+,-0.0047935
IGD+,DTLZ6,2,0.6,8,eps+,-0.0049871
IGD+,DTLZ6,2,0.6,9,eps+,-0.0050489
IGD+,DTLZ6,2,0.6,10,eps+,-0.0050625
IGD+,DTLZ6,2,0.6,11,eps+,-0.0049005
IGD+,DTLZ6,2,0.6,12,eps+,-0.0047514
IGD+,DTLZ6,2,0.6,13,eps+,-0.0051266
IGD+,DTLZ6,2,0.6,14,eps+,-0.004895
IGD+,DTLZ6,2,0.6,15,eps+,-0.0051308
IGD+,DTLZ6,2,0.6,16,eps+,-0.0049839
IGD+,DTLZ6,2,0.6,17,eps+,-0.0050528
IGD+,DTLZ6,2,0.6,18,eps+,-0.0050843
IGD+,DTLZ6,2,0.6,19,eps+,-0.00483
IGD+,DTLZ4,6,0.6,0,r2,898.5951
IGD+,DTLZ4,6,0.6,1,r2,682.5982
IGD+,DTLZ4,6,0.6,2,r2,917.9718
IGD+,DTLZ4,6,0.6,3,r2,893.2742
IGD+,DTLZ4,6,0.6,4,r2,891.5584
IGD+,DTLZ4,6,0.6,5,r2,854.4723
IGD+,DTLZ4,6,0.6,6,r2,889.7561
IGD+,DTLZ4,6,0.6,7,r2,897.9574
IGD+,DTLZ4,6,0.6,8,r2,866.3984
IGD+,DTLZ4,6,0.6,9,r2,944.7672
IGD+,DTLZ4,6,0.6,10,r2,865.4333
IGD+,DTLZ4,6,0.6,11,r2,860.783
IGD+,DTLZ4,6,0.6,12,r2,533.2951
IGD+,DTLZ4,6,0.6,13,r2,683.1102
IGD+,DTLZ4,6,0.6,14,r2,600.351
IGD+,DTLZ4,6,0.6,15,r2,788.8345
IGD+,DTLZ4,6,0.6,16,r2,755.6156
IGD+,DTLZ4,6,0.6,17,r2,661.853
IGD+,DTLZ4,6,0.6,18,r2,841.3199
IGD+,DTLZ4,6,0.6,19,r2,879.7398
IGD+,DTLZ3,2,0.6,0,s-energy,-2972959.0
IGD+,DTLZ3,2,0.6,1,s-energy,-2169738000.0
IGD+,DTLZ3,2,0.6,2,s-energy,-5134379.0
IGD+,DTLZ3,2,0.6,3,s-energy,-3318383.0
IGD+,DTLZ3,2,0.6,4,s-energy,-2318617.0
IGD+,DTLZ3,2,0.6,5,s-energy,-2445614.0
IGD+,DTLZ3,2,0.6,6,s-energy,-2314343.0
IGD+,DTLZ3,2,0.6,7,s-energy,-2886185.0
IGD+,DTLZ3,2,0.6,8,s-energy,-2520188.0
IGD+,DTLZ3,2,0.6,9,s-energy,-2354965.0
IGD+,DTLZ3,2,0.6,10,s-energy,-2477297.0
IGD+,DTLZ3,2,0.6,11,s-energy,-2391424.0
IGD+,DTLZ3,2,0.6,12,s-energy,-2501299.0
IGD+,DTLZ3,2,0.6,13,s-energy,-2255115.0
IGD+,DTLZ3,2,0.6,14,s-energy,-12593440.0
IGD+,DTLZ3,2,0.6,15,s-energy,-2383195.0
IGD+,DTLZ3,2,0.6,16,s-energy,-2461960.0
IGD+,DTLZ3,2,0.6,17,s-energy,-2289924.0
IGD+,DTLZ3,2,0.6,18,s-energy,-2329299.0
IGD+,DTLZ3,2,0.6,19,s-energy,-754720900000.0
IGD+,WFG4,2,0.6,0,spd,24.7803
IGD+,WFG4,2,0.6,1,spd,24.76749
IGD+,WFG4,2,0.6,2,spd,24.75568
IGD+,WFG4,2,0.6,3,spd,24.7257
IGD+,WFG4,2,0.6,4,spd,24.78515
IGD+,WFG4,2,0.6,5,spd,24.82308
IGD+,WFG4,2,0.6,6,spd,24.77173
IGD+,WFG4,2,0.6,7,spd,24.81983
IGD+,WFG4,2,0.6,8,spd,24.81104
IGD+,WFG4,2,0.6,9,spd,24.79682
IGD+,WFG4,2,0.6,10,spd,24.81513
IGD+,WFG4,2,0.6,11,spd,24.78676
IGD+,WFG4,2,0.6,12,spd,24.81242
IGD+,WFG4,2,0.6,13,spd,24.76992
IGD+,WFG4,2,0.6,14,spd,24.81223
IGD+,WFG4,2,0.6,15,spd,24.79573
IGD+,WFG4,2,0.6,16,spd,24.79941
IGD+,WFG4,2,0.6,17,spd,24.77563
IGD+,WFG4,2,0.6,18,spd,24.82064
IGD+,WFG4,2,0.6,19,spd,24.78003
IGD+,WFG5,6,0.6,0,igd,-2.863721
IGD+,WFG5,6,0.6,1,igd,-2.810199
IGD+,WFG5,6,0.6,2,igd,-2.837168
IGD+,WFG5,6,0.6,3,igd,-2.840153
IGD+,WFG5,6,0.6,4,igd,-2.856981
IGD+,WFG5,6,0.6,5,igd,-2.853024
IGD+,WFG5,6,0.6,6,igd,-2.844693
IGD+,WFG5,6,0.6,7,igd,-2.833791
IGD+,WFG5,6,0.6,8,igd,-2.841793
IGD+,WFG5,6,0.6,9,igd,-2.842394
IGD+,WFG5,6,0.6,10,igd,-2.838207
IGD+,WFG5,6,0.6,11,igd,-2.880794
IGD+,WFG5,6,0.6,12,igd,-2.856426
IGD+,WFG5,6,0.6,13,igd,-2.856114
IGD+,WFG5,6,0.6,14,igd,-2.852541
IGD+,WFG5,6,0.6,15,igd,-2.861861
IGD+,WFG5,6,0.6,16,igd,-2.853285
IGD+,WFG5,6,0.6,17,igd,-2.842951
IGD+,WFG5,6,0.6,18,igd,-2.848371
IGD+,WFG5,6,0.6,19,igd,-2.838543
IGD+,DTLZ4,6,0.6,0,hv,63.15952
IGD+,DTLZ4,6,0.6,1,hv,63.69128
IGD+,DTLZ4,6,0.6,2,hv,63.04488
IGD+,DTLZ4,6,0.6,3,hv,61.91367
IGD+,DTLZ4,6,0.6,4,hv,63.09563
IGD+,DTLZ4,6,0.6,5,hv,63.10657
IGD+,DTLZ4,6,0.6,6,hv,63.11566
IGD+,DTLZ4,6,0.6,7,hv,61.82792
IGD+,DTLZ4,6,0.6,8,hv,62.99063
IGD+,DTLZ4,6,0.6,9,hv,59.24668
IGD+,DTLZ4,6,0.6,10,hv,63.21962
IGD+,DTLZ4,6,0.6,11,hv,63.21456
IGD+,DTLZ4,6,0.6,12,hv,63.75171
IGD+,DTLZ4,6,0.6,13,hv,63.73913
IGD+,DTLZ4,6,0.6,14,hv,63.74018
IGD+,DTLZ4,6,0.6,15,hv,63.24555
IGD+,DTLZ4,6,0.6,16,hv,63.32624
IGD+,DTLZ4,6,0.6,17,hv,63.7421
IGD+,DTLZ4,6,0.6,18,hv,63.20615
IGD+,DTLZ4,6,0.6,19,hv,63.13827
IGD+,DTLZ2,5,0.6,0,igd,-0.2038576
IGD+,DTLZ2,5,0.6,1,igd,-0.2038418
IGD+,DTLZ2,5,0.6,2,igd,-0.2014863
IGD+,DTLZ2,5,0.6,3,igd,-0.2023476
IGD+,DTLZ2,5,0.6,4,igd,-0.2021817
IGD+,DTLZ2,5,0.6,5,igd,-0.2041098
IGD+,DTLZ2,5,0.6,6,igd,-0.2008576
IGD+,DTLZ2,5,0.6,7,igd,-0.2020155
IGD+,DTLZ2,5,0.6,8,igd,-0.2014923
IGD+,DTLZ2,5,0.6,9,igd,-0.2021039
IGD+,DTLZ2,5,0.6,10,igd,-0.2047475
IGD+,DTLZ2,5,0.6,11,igd,-0.2035609
IGD+,DTLZ2,5,0.6,12,igd,-0.2019148
IGD+,DTLZ2,5,0.6,13,igd,-0.2045837
IGD+,DTLZ2,5,0.6,14,igd,-0.2064455
IGD+,DTLZ2,5,0.6,15,igd,-0.2035939
IGD+,DTLZ2,5,0.6,16,igd,-0.2003758
IGD+,DTLZ2,5,0.6,17,igd,-0.2042229
IGD+,DTLZ2,5,0.6,18,igd,-0.2049939
IGD+,DTLZ2,5,0.6,19,igd,-0.2039734
IGD+,WFG3,2,0.6,0,spd,23.09715
IGD+,WFG3,2,0.6,1,spd,23.09353
IGD+,WFG3,2,0.6,2,spd,23.09126
IGD+,WFG3,2,0.6,3,spd,23.09317
IGD+,WFG3,2,0.6,4,spd,23.09061
IGD+,WFG3,2,0.6,5,spd,23.09259
IGD+,WFG3,2,0.6,6,spd,23.09165
IGD+,WFG3,2,0.6,7,spd,23.09505
IGD+,WFG3,2,0.6,8,spd,23.09179
IGD+,WFG3,2,0.6,9,spd,23.08949
IGD+,WFG3,2,0.6,10,spd,23.09497
IGD+,WFG3,2,0.6,11,spd,23.09371
IGD+,WFG3,2,0.6,12,spd,23.09604
IGD+,WFG3,2,0.6,13,spd,23.04464
IGD+,WFG3,2,0.6,14,spd,23.09389
IGD+,WFG3,2,0.6,15,spd,23.0966
IGD+,WFG3,2,0.6,16,spd,23.09304
IGD+,WFG3,2,0.6,17,spd,23.09451
IGD+,WFG3,2,0.6,18,spd,23.09167
IGD+,WFG3,2,0.6,19,spd,23.09387
IGD+,DTLZ2,7,0.6,0,igd+,-0.189974
IGD+,DTLZ2,7,0.6,1,igd+,-0.1811754
IGD+,DTLZ2,7,0.6,2,igd+,-0.2036754
IGD+,DTLZ2,7,0.6,3,igd+,-0.1544511
IGD+,DTLZ2,7,0.6,4,igd+,-0.2882603
IGD+,DTLZ2,7,0.6,5,igd+,-0.2548265
IGD+,DTLZ2,7,0.6,6,igd+,-0.174692
IGD+,DTLZ2,7,0.6,7,igd+,-0.1275571
IGD+,DTLZ2,7,0.6,8,igd+,-0.1394083
IGD+,DTLZ2,7,0.6,9,igd+,-0.168207
IGD+,DTLZ2,7,0.6,10,igd+,-0.1250626
IGD+,DTLZ2,7,0.6,11,igd+,-0.2156557
IGD+,DTLZ2,7,0.6,12,igd+,-0.1826066
IGD+,DTLZ2,7,0.6,13,igd+,-0.1313304
IGD+,DTLZ2,7,0.6,14,igd+,-0.1405284
IGD+,DTLZ2,7,0.6,15,igd+,-0.1745292
IGD+,DTLZ2,7,0.6,16,igd+,-0.1729815
IGD+,DTLZ2,7,0.6,17,igd+,-0.1689671
IGD+,DTLZ2,7,0.6,18,igd+,-0.2735115
IGD+,DTLZ2,7,0.6,19,igd+,-0.1782926
IGD+,DTLZ5,3,0.6,0,spd,8.830875
IGD+,DTLZ5,3,0.6,1,spd,8.828212
IGD+,DTLZ5,3,0.6,2,spd,8.831736
IGD+,DTLZ5,3,0.6,3,spd,8.833732
IGD+,DTLZ5,3,0.6,4,spd,8.831112
IGD+,DTLZ5,3,0.6,5,spd,8.82828
IGD+,DTLZ5,3,0.6,6,spd,8.831097
IGD+,DTLZ5,3,0.6,7,spd,8.827744
IGD+,DTLZ5,3,0.6,8,spd,8.837104
IGD+,DTLZ5,3,0.6,9,spd,8.833635
IGD+,DTLZ5,3,0.6,10,spd,8.826368
IGD+,DTLZ5,3,0.6,11,spd,8.851751
IGD+,DTLZ5,3,0.6,12,spd,8.829155
IGD+,DTLZ5,3,0.6,13,spd,8.829594
IGD+,DTLZ5,3,0.6,14,spd,8.829334
IGD+,DTLZ5,3,0.6,15,spd,8.837566
IGD+,DTLZ5,3,0.6,16,spd,8.829088
IGD+,DTLZ5,3,0.6,17,spd,8.825367
IGD+,DTLZ5,3,0.6,18,spd,8.827666
IGD+,DTLZ5,3,0.6,19,spd,8.830331
IGD+,DTLZ6,4,0.6,0,spd,101.7562
IGD+,DTLZ6,4,0.6,1,spd,100.0826
IGD+,DTLZ6,4,0.6,2,spd,101.2327
IGD+,DTLZ6,4,0.6,3,spd,100.925
IGD+,DTLZ6,4,0.6,4,spd,100.6471
IGD+,DTLZ6,4,0.6,5,spd,100.8481
IGD+,DTLZ6,4,0.6,6,spd,98.5567
IGD+,DTLZ6,4,0.6,7,spd,99.48171
IGD+,DTLZ6,4,0.6,8,spd,103.3326
IGD+,DTLZ6,4,0.6,9,spd,104.8251
IGD+,DTLZ6,4,0.6,10,spd,100.5024
IGD+,DTLZ6,4,0.6,11,spd,104.2576
IGD+,DTLZ6,4,0.6,12,spd,103.1282
IGD+,DTLZ6,4,0.6,13,spd,102.9539
IGD+,DTLZ6,4,0.6,14,spd,101.3497
IGD+,DTLZ6,4,0.6,15,spd,101.7784
IGD+,DTLZ6,4,0.6,16,spd,100.6255
IGD+,DTLZ6,4,0.6,17,spd,101.7541
IGD+,DTLZ6,4,0.6,18,spd,102.5723
IGD+,DTLZ6,4,0.6,19,spd,102.0854
IGD+,DTLZ4,7,0.6,0,r2,905.8631
IGD+,DTLZ4,7,0.6,1,r2,972.7341
IGD+,DTLZ4,7,0.6,2,r2,994.2371
IGD+,DTLZ4,7,0.6,3,r2,952.1957
IGD+,DTLZ4,7,0.6,4,r2,944.8205
IGD+,DTLZ4,7,0.6,5,r2,950.8558
IGD+,DTLZ4,7,0.6,6,r2,959.4125
IGD+,DTLZ4,7,0.6,7,r2,953.1446
IGD+,DTLZ4,7,0.6,8,r2,952.8109
IGD+,DTLZ4,7,0.6,9,r2,929.9996
IGD+,DTLZ4,7,0.6,10,r2,916.8689
IGD+,DTLZ4,7,0.6,11,r2,935.1973
IGD+,DTLZ4,7,0.6,12,r2,962.1783
IGD+,DTLZ4,7,0.6,13,r2,657.2123
IGD+,DTLZ4,7,0.6,14,r2,968.4233
IGD+,DTLZ4,7,0.6,15,r2,958.3367
IGD+,DTLZ4,7,0.6,16,r2,969.6935
IGD+,DTLZ4,7,0.6,17,r2,909.2719
IGD+,DTLZ4,7,0.6,18,r2,955.4774
IGD+,DTLZ4,7,0.6,19,r2,942.027
IGD+,DTLZ3,6,0.6,0,eps+,-0.3891941
IGD+,DTLZ3,6,0.6,1,eps+,-0.2798415
IGD+,DTLZ3,6,0.6,2,eps+,-0.335737
IGD+,DTLZ3,6,0.6,3,eps+,-0.459484
IGD+,DTLZ3,6,0.6,4,eps+,-0.3724724
IGD+,DTLZ3,6,0.6,5,eps+,-0.3478086
