n_objetivos,problema,indicador,hiperparam_ind_conv,,0.001,0.1,0.2,0.3,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,0.999
2,DTLZ1,spd,IGD+,0.001,nan,8.007812e-02,2.460938e-01,5.390625e-01,2.158203e-01,1.875000e-01,4.199219e-02,2.441406e-02,2.441406e-02,1.367188e-02,1.376953e-01
2,DTLZ1,spd,IGD+,0.1,9.345703e-01,nan,8.837891e-01,9.345703e-01,8.388672e-01,9.667969e-02,6.152344e-01,4.228516e-01,3.847656e-01,7.841797e-01,7.216797e-01
2,DTLZ1,spd,IGD+,0.2,7.841797e-01,1.376953e-01,nan,7.539062e-01,5.390625e-01,1.376953e-01,4.199219e-02,2.441406e-02,3.222656e-02,1.875000e-01,2.783203e-01
2,DTLZ1,spd,IGD+,0.3,5.000000e-01,8.007812e-02,2.783203e-01,nan,2.783203e-01,9.667969e-02,2.441406e-02,1.855469e-02,4.199219e-02,1.367188e-02,1.376953e-01
2,DTLZ1,spd,IGD+,0.4,8.125000e-01,1.875000e-01,5.000000e-01,7.539062e-01,nan,9.667969e-02,1.376953e-01,8.007812e-02,2.460938e-01,2.460938e-01,3.476562e-01
2,DTLZ1,spd,IGD+,0.5,8.388672e-01,9.199219e-01,8.837891e-01,9.199219e-01,9.199219e-01,nan,8.623047e-01,6.875000e-01,6.152344e-01,6.875000e-01,8.125000e-01
2,DTLZ1,spd,IGD+,0.6000000000000001,9.677734e-01,4.228516e-01,9.677734e-01,9.814453e-01,8.837891e-01,1.611328e-01,nan,3.476562e-01,5.000000e-01,7.539062e-01,7.216797e-01
2,DTLZ1,spd,IGD+,0.7000000000000001,9.814453e-01,6.152344e-01,9.814453e-01,9.863281e-01,9.345703e-01,3.476562e-01,6.875000e-01,nan,7.841797e-01,8.125000e-01,8.837891e-01
2,DTLZ1,spd,IGD+,0.8,9.814453e-01,6.523438e-01,9.755859e-01,9.677734e-01,7.841797e-01,4.228516e-01,5.390625e-01,2.460938e-01,nan,6.875000e-01,7.216797e-01
2,DTLZ1,spd,IGD+,0.9,9.902344e-01,2.460938e-01,8.388672e-01,9.902344e-01,7.841797e-01,3.476562e-01,2.783203e-01,2.158203e-01,3.476562e-01,nan,5.000000e-01
2,DTLZ1,spd,IGD+,0.999,8.837891e-01,3.125000e-01,7.539062e-01,8.837891e-01,6.875000e-01,2.158203e-01,3.125000e-01,1.376953e-01,3.125000e-01,5.390625e-01,nan
2,DTLZ1,spd,R2,0.001,nan,1.875000e-01,1.162109e-01,2.441406e-02,4.228516e-01,2.158203e-01,3.125000e-01,2.158203e-01,1.376953e-01,5.000000e-01,1.875000e-01
2,DTLZ1,spd,R2,0.1,8.388672e-01,nan,4.609375e-01,1.611328e-01,8.623047e-01,8.837891e-01,5.000000e-01,5.000000e-01,5.390625e-01,9.580078e-01,6.523438e-01
2,DTLZ1,spd,R2,0.2,9.033203e-01,5.771484e-01,nan,3.125000e-01,9.472656e-01,8.623047e-01,7.216797e-01,9.580078e-01,7.841797e-01,9.951172e-01,7.841797e-01
2,DTLZ1,spd,R2,0.3,9.814453e-01,8.623047e-01,7.216797e-01,nan,9.970703e-01,9.970703e-01,7.539062e-01,9.902344e-01,9.345703e-01,9.951172e-01,9.472656e-01
2,DTLZ1,spd,R2,0.4,6.152344e-01,1.611328e-01,6.542969e-02,4.882812e-03,nan,5.771484e-01,5.000000e-01,2.460938e-01,2.158203e-01,6.875000e-01,5.771484e-01
2,DTLZ1,spd,R2,0.5,8.125000e-01,1.376953e-01,1.611328e-01,4.882812e-03,4.609375e-01,nan,2.783203e-01,3.476562e-01,2.460938e-01,7.539062e-01,3.476562e-01
2,DTLZ1,spd,R2,0.6000000000000001,7.216797e-01,5.390625e-01,3.125000e-01,2.783203e-01,5.390625e-01,7.539062e-01,nan,5.771484e-01,3.476562e-01,6.875000e-01,4.228516e-01
2,DTLZ1,spd,R2,0.7000000000000001,8.125000e-01,5.390625e-01,5.273438e-02,1.367188e-02,7.841797e-01,6.875000e-01,4.609375e-01,nan,5.000000e-01,8.388672e-01,5.390625e-01
2,DTLZ1,spd,R2,0.8,8.837891e-01,5.000000e-01,2.460938e-01,8.007812e-02,8.125000e-01,7.841797e-01,6.875000e-01,5.390625e-01,nan,9.990234e-01,6.152344e-01
2,DTLZ1,spd,R2,0.9,5.390625e-01,5.273438e-02,6.835938e-03,6.835938e-03,3.476562e-01,2.783203e-01,3.476562e-01,1.875000e-01,1.953125e-03,nan,1.376953e-01
2,DTLZ1,spd,R2,0.999,8.388672e-01,3.847656e-01,2.460938e-01,6.542969e-02,4.609375e-01,6.875000e-01,6.152344e-01,5.000000e-01,4.228516e-01,8.837891e-01,nan
2,DTLZ2,eps+,IGD+,0.001,nan,9.863281e-01,9.755859e-01,9.345703e-01,9.677734e-01,9.931641e-01,9.755859e-01,9.580078e-01,9.755859e-01,9.863281e-01,8.623047e-01
2,DTLZ2,eps+,IGD+,0.1,1.855469e-02,nan,6.523438e-01,5.390625e-01,2.783203e-01,9.677734e-01,7.539062e-01,7.841797e-01,6.523438e-01,7.216797e-01,1.875000e-01
2,DTLZ2,eps+,IGD+,0.2,3.222656e-02,3.847656e-01,nan,5.000000e-01,4.228516e-01,9.033203e-01,9.199219e-01,7.841797e-01,7.216797e-01,5.771484e-01,2.158203e-01
2,DTLZ2,eps+,IGD+,0.3,8.007812e-02,5.000000e-01,5.390625e-01,nan,4.609375e-01,8.388672e-01,5.390625e-01,6.152344e-01,5.390625e-01,3.125000e-01,2.783203e-01
2,DTLZ2,eps+,IGD+,0.4,4.199219e-02,7.539062e-01,6.152344e-01,5.771484e-01,nan,9.902344e-01,7.539062e-01,7.841797e-01,6.152344e-01,7.539062e-01,3.125000e-01
2,DTLZ2,eps+,IGD+,0.5,9.765625e-03,4.199219e-02,1.162109e-01,1.875000e-01,1.367188e-02,nan,1.162109e-01,9.667969e-02,8.007812e-02,5.273438e-02,2.441406e-02
2,DTLZ2,eps+,IGD+,0.6000000000000001,3.222656e-02,2.783203e-01,9.667969e-02,5.000000e-01,2.783203e-01,9.033203e-01,nan,6.523438e-01,6.152344e-01,5.000000e-01,1.376953e-01
2,DTLZ2,eps+,IGD+,0.7000000000000001,5.273438e-02,2.460938e-01,2.460938e-01,4.228516e-01,2.460938e-01,9.199219e-01,3.847656e-01,nan,6.152344e-01,3.847656e-01,1.376953e-01
2,DTLZ2,eps+,IGD+,0.8,3.222656e-02,3.847656e-01,2.783203e-01,5.000000e-01,4.228516e-01,9.345703e-01,4.228516e-01,4.228516e-01,nan,4.609375e-01,2.441406e-02
2,DTLZ2,eps+,IGD+,0.9,1.855469e-02,3.125000e-01,4.609375e-01,7.216797e-01,2.783203e-01,9.580078e-01,5.390625e-01,6.523438e-01,5.771484e-01,nan,1.162109e-01
2,DTLZ2,eps+,IGD+,0.999,1.611328e-01,8.388672e-01,8.125000e-01,7.539062e-01,7.216797e-01,9.814453e-01,8.837891e-01,8.837891e-01,9.814453e-01,9.033203e-01,nan
2,DTLZ2,eps+,R2,0.001,nan,5.390625e-01,2.783203e-01,7.216797e-01,9.902344e-01,4.609375e-01,6.523438e-01,8.837891e-01,4.609375e-01,5.390625e-01,5.390625e-01
2,DTLZ2,eps+,R2,0.1,5.000000e-01,nan,3.476562e-01,8.125000e-01,9.677734e-01,6.152344e-01,6.152344e-01,9.033203e-01,5.000000e-01,9.033203e-01,5.390625e-01
2,DTLZ2,eps+,R2,0.2,7.539062e-01,6.875000e-01,nan,9.033203e-01,9.755859e-01,7.216797e-01,8.388672e-01,9.580078e-01,4.228516e-01,7.539062e-01,7.216797e-01
2,DTLZ2,eps+,R2,0.3,3.125000e-01,2.158203e-01,1.162109e-01,nan,8.837891e-01,3.847656e-01,2.783203e-01,5.000000e-01,9.667969e-02,5.771484e-01,1.875000e-01
2,DTLZ2,eps+,R2,0.4,1.367188e-02,4.199219e-02,3.222656e-02,1.376953e-01,nan,9.667969e-02,4.199219e-02,2.158203e-01,1.367188e-02,1.875000e-01,8.007812e-02
2,DTLZ2,eps+,R2,0.5,5.771484e-01,4.228516e-01,3.125000e-01,6.523438e-01,9.199219e-01,nan,5.000000e-01,7.216797e-01,3.476562e-01,5.390625e-01,4.609375e-01
2,DTLZ2,eps+,R2,0.6000000000000001,3.847656e-01,4.228516e-01,1.875000e-01,7.539062e-01,9.677734e-01,5.390625e-01,nan,6.523438e-01,2.460938e-01,6.152344e-01,5.000000e-01
2,DTLZ2,eps+,R2,0.7000000000000001,1.376953e-01,1.162109e-01,5.273438e-02,5.390625e-01,8.125000e-01,3.125000e-01,3.847656e-01,nan,1.162109e-01,4.228516e-01,1.875000e-01
2,DTLZ2,eps+,R2,0.8,5.771484e-01,5.390625e-01,6.152344e-01,9.199219e-01,9.902344e-01,6.875000e-01,7.841797e-01,9.033203e-01,nan,7.539062e-01,7.539062e-01
2,DTLZ2,eps+,R2,0.9,5.000000e-01,1.162109e-01,2.783203e-01,4.609375e-01,8.388672e-01,5.000000e-01,4.228516e-01,6.152344e-01,2.783203e-01,nan,4.228516e-01
2,DTLZ2,eps+,R2,0.999,5.000000e-01,5.000000e-01,3.125000e-01,8.388672e-01,9.345703e-01,5.771484e-01,5.390625e-01,8.388672e-01,2.783203e-01,6.152344e-01,nan
2,DTLZ2,hv,IGD+,0.001,nan,9.580078e-01,9.345703e-01,7.841797e-01,9.931641e-01,9.931641e-01,9.033203e-01,8.837891e-01,9.033203e-01,7.539062e-01,6.875000e-01
2,DTLZ2,hv,IGD+,0.1,5.273438e-02,nan,8.125000e-01,3.847656e-01,9.345703e-01,9.677734e-01,4.609375e-01,5.390625e-01,6.875000e-01,2.460938e-01,7.738460e-02
2,DTLZ2,hv,IGD+,0.2,9.667969e-02,2.158203e-01,nan,1.611328e-01,4.228516e-01,4.609375e-01,2.158203e-01,5.000000e-01,1.376953e-01,8.007812e-02,8.007812e-02
2,DTLZ2,hv,IGD+,0.3,2.460938e-01,6.523438e-01,8.623047e-01,nan,9.033203e-01,9.033203e-01,8.125000e-01,9.755859e-01,7.795665e-01,1.875000e-01,1.875000e-01
2,DTLZ2,hv,IGD+,0.4,9.765625e-03,8.007812e-02,6.523438e-01,1.162109e-01,nan,5.390625e-01,1.871297e-01,4.228516e-01,1.611328e-01,1.855469e-02,2.929688e-03
2,DTLZ2,hv,IGD+,0.5,9.765625e-03,4.199219e-02,5.771484e-01,1.162109e-01,5.000000e-01,nan,5.487232e-02,2.460938e-01,1.376953e-01,1.367188e-02,4.882812e-03
2,DTLZ2,hv,IGD+,0.6000000000000001,1.162109e-01,5.771484e-01,8.125000e-01,2.158203e-01,8.128703e-01,9.451277e-01,nan,6.875000e-01,5.771484e-01,5.273438e-02,1.367188e-02
2,DTLZ2,hv,IGD+,0.7000000000000001,1.376953e-01,5.000000e-01,5.390625e-01,3.222656e-02,6.152344e-01,7.841797e-01,3.847656e-01,nan,5.000000e-01,5.273438e-02,3.222656e-02
2,DTLZ2,hv,IGD+,0.8,1.162109e-01,3.476562e-01,8.837891e-01,2.204335e-01,8.837891e-01,8.837891e-01,5.000000e-01,5.390625e-01,nan,3.222656e-02,1.855469e-02
2,DTLZ2,hv,IGD+,0.9,2.783203e-01,7.841797e-01,9.345703e-01,8.623047e-01,9.863281e-01,9.902344e-01,9.580078e-01,9.580078e-01,9.755859e-01,nan,2.460938e-01
2,DTLZ2,hv,IGD+,0.999,3.476562e-01,9.226154e-01,9.345703e-01,8.388672e-01,9.980469e-01,9.970703e-01,9.902344e-01,9.814453e-01,9.863281e-01,8.125000e-01,nan
2,DTLZ2,hv,R2,0.001,nan,9.660554e-01,6.072526e-01,8.896643e-01,8.019280e-01,6.598602e-01,9.672002e-01,7.141962e-01,6.624208e-01,9.296136e-01,8.407290e-01
2,DTLZ2,hv,R2,0.1,3.394458e-02,nan,1.967975e-02,2.275013e-02,2.288070e-01,3.279985e-02,7.181486e-01,6.539853e-02,1.360197e-01,4.163226e-02,1.029516e-01
2,DTLZ2,hv,R2,0.2,3.927474e-01,9.803202e-01,nan,9.213504e-01,7.536417e-01,5.562315e-01,9.882279e-01,6.598602e-01,5.426893e-01,9.487648e-01,9.487648e-01
2,DTLZ2,hv,R2,0.3,1.103357e-01,9.772499e-01,7.864960e-02,nan,4.569393e-01,1.381515e-01,9.873263e-01,2.288070e-01,3.401398e-01,8.413447e-01,5.000000e-01
2,DTLZ2,hv,R2,0.4,1.980720e-01,7.711930e-01,2.463583e-01,5.430607e-01,nan,1.658999e-01,8.102315e-01,2.943441e-01,3.882399e-01,5.429358e-01,5.345494e-01
2,DTLZ2,hv,R2,0.5,3.401398e-01,9.672002e-01,4.437685e-01,8.618485e-01,8.341001e-01,nan,9.683411e-01,6.436491e-01,5.339807e-01,8.574753e-01,7.518788e-01
2,DTLZ2,hv,R2,0.6000000000000001,3.279985e-02,2.818514e-01,1.177205e-02,1.267366e-02,1.897685e-01,3.165889e-02,nan,7.986217e-02,4.223452e-02,2.275013e-02,4.779035e-02
2,DTLZ2,hv,R2,0.7000000000000001,2.858038e-01,9.346015e-01,3.401398e-01,7.711930e-01,7.056559e-01,3.563509e-01,9.201378e-01,nan,5.000000e-01,8.330009e-01,6.584543e-01
2,DTLZ2,hv,R2,0.8,3.375792e-01,8.639803e-01,4.573107e-01,6.598602e-01,6.117601e-01,4.660193e-01,9.577655e-01,5.000000e-01,nan,7.411829e-01,8.330009e-01
2,DTLZ2,hv,R2,0.9,7.038639e-02,9.583677e-01,5.123522e-02,1.586553e-01,4.570642e-01,1.425247e-01,9.772499e-01,1.669991e-01,2.588171e-01,nan,3.527285e-01
2,DTLZ2,hv,R2,0.999,1.592710e-01,8.970484e-01,5.123522e-02,5.000000e-01,4.654506e-01,2.481212e-01,9.522096e-01,3.415457e-01,1.669991e-01,6.472715e-01,nan
2,DTLZ2,igd,IGD+,0.001,nan,4.609375e-01,6.523438e-01,3.476562e-01,5.000000e-01,4.609375e-01,3.125000e-01,2.783203e-01,9.667969e-02,9.667969e-02,2.783203e-01
2,DTLZ2,igd,IGD+,0.1,5.771484e-01,nan,8.388672e-01,5.390625e-01,7.216797e-01,2.783203e-01,5.390625e-01,3.125000e-01,1.376953e-01,8.007812e-02,2.783203e-01
2,DTLZ2,igd,IGD+,0.2,3.847656e-01,1.875000e-01,nan,2.783203e-01,1.611328e-01,1.162109e-01,3.476562e-01,5.273438e-02,6.542969e-02,4.882812e-03,9.667969e-02
2,DTLZ2,igd,IGD+,0.3,6.875000e-01,5.000000e-01,7.539062e-01,nan,6.875000e-01,3.476562e-01,2.158203e-01,3.125000e-01,2.460938e-01,9.667969e-02,5.000000e-01
2,DTLZ2,igd,IGD+,0.4,5.390625e-01,3.125000e-01,8.623047e-01,3.476562e-01,nan,1.611328e-01,2.783203e-01,9.667969e-02,5.273438e-02,1.855469e-02,1.611328e-01
2,DTLZ2,igd,IGD+,0.5,5.771484e-01,7.539062e-01,9.033203e-01,6.875000e-01,8.623047e-01,nan,7.539062e-01,5.390625e-01,2.783203e-01,1.611328e-01,3.476562e-01
2,DTLZ2,igd,IGD+,0.6000000000000001,7.216797e-01,5.000000e-01,6.875000e-01,8.125000e-01,7.539062e-01,2.783203e-01,nan,4.609375e-01,3.476562e-01,6.542969e-02,4.228516e-01
2,DTLZ2,igd,IGD+,0.7000000000000001,7.539062e-01,7.216797e-01,9.580078e-01,7.216797e-01,9.199219e-01,5.000000e-01,5.771484e-01,nan,3.125000e-01,1.376953e-01,5.390625e-01
2,DTLZ2,igd,IGD+,0.8,9.199219e-01,8.837891e-01,9.472656e-01,7.841797e-01,9.580078e-01,7.539062e-01,6.875000e-01,7.216797e-01,nan,3.125000e-01,5.390625e-01
2,DTLZ2,igd,IGD+,0.9,9.199219e-01,9.345703e-01,9.970703e-01,9.199219e-01,9.863281e-01,8.623047e-01,9.472656e-01,8.837891e-01,7.216797e-01,nan,6.875000e-01
2,DTLZ2,igd,IGD+,0.999,7.539062e-01,7.539062e-01,9.199219e-01,5.390625e-01,8.623047e-01,6.875000e-01,6.152344e-01,5.000000e-01,5.000000e-01,3.476562e-01,nan
2,DTLZ2,igd,R2,0.001,nan,6.152344e-01,9.033203e-01,5.000000e-01,1.611328e-01,2.783203e-01,5.771484e-01,6.875000e-01,8.623047e-01,1.162109e-01,5.000000e-01
2,DTLZ2,igd,R2,0.1,4.228516e-01,nan,7.841797e-01,6.152344e-01,2.158203e-01,1.875000e-01,5.390625e-01,6.152344e-01,9.033203e-01,2.783203e-01,4.228516e-01
2,DTLZ2,igd,R2,0.2,1.162109e-01,2.460938e-01,nan,2.460938e-01,9.667969e-02,2.158203e-01,5.000000e-01,3.476562e-01,7.539062e-01,9.667969e-02,3.847656e-01
2,DTLZ2,igd,R2,0.3,5.390625e-01,4.228516e-01,7.841797e-01,nan,2.783203e-01,5.000000e-01,6.152344e-01,7.216797e-01,9.580078e-01,4.228516e-01,6.875000e-01
2,DTLZ2,igd,R2,0.4,8.623047e-01,8.125000e-01,9.199219e-01,7.539062e-01,nan,5.000000e-01,6.152344e-01,8.388672e-01,9.814453e-01,3.847656e-01,7.539062e-01
2,DTLZ2,igd,R2,0.5,7.539062e-01,8.388672e-01,8.125000e-01,5.390625e-01,5.390625e-01,nan,6.875000e-01,7.841797e-01,9.199219e-01,5.000000e-01,8.125000e-01
2,DTLZ2,igd,R2,0.6000000000000001,4.609375e-01,5.000000e-01,5.390625e-01,4.228516e-01,4.228516e-01,3.476562e-01,nan,4.609375e-01,8.125000e-01,2.158203e-01,5.390625e-01
2,DTLZ2,igd,R2,0.7000000000000001,3.476562e-01,4.228516e-01,6.875000e-01,3.125000e-01,1.875000e-01,2.460938e-01,5.771484e-01,nan,7.216797e-01,4.609375e-01,4.609375e-01
2,DTLZ2,igd,R2,0.8,1.611328e-01,1.162109e-01,2.783203e-01,5.273438e-02,2.441406e-02,9.667969e-02,2.158203e-01,3.125000e-01,nan,4.199219e-02,1.875000e-01
2,DTLZ2,igd,R2,0.9,9.033203e-01,7.539062e-01,9.199219e-01,6.152344e-01,6.523438e-01,5.390625e-01,8.125000e-01,5.771484e-01,9.677734e-01,nan,7.539062e-01
2,DTLZ2,igd,R2,0.999,5.390625e-01,6.152344e-01,6.523438e-01,3.476562e-01,2.783203e-01,2.158203e-01,5.000000e-01,5.771484e-01,8.388672e-01,2.783203e-01,nan
2,DTLZ2,igd+,IGD+,0.001,nan,7.216797e-01,6.152344e-01,3.847656e-01,8.125000e-01,5.000000e-01,4.609375e-01,7.841797e-01,4.228516e-01,3.476562e-01,7.539062e-01
2,DTLZ2,igd+,IGD+,0.1,3.125000e-01,nan,4.609375e-01,1.162109e-01,7.216797e-01,2.158203e-01,1.376953e-01,7.216797e-01,1.162109e-01,1.162109e-01,6.523438e-01
2,DTLZ2,igd+,IGD+,0.2,4.228516e-01,5.771484e-01,nan,2.158203e-01,8.837891e-01,3.125000e-01,4.228516e-01,7.841797e-01,2.783203e-01,3.222656e-02,8.388672e-01
2,DTLZ2,igd+,IGD+,0.3,6.523438e-01,9.033203e-01,8.125000e-01,nan,9.033203e-01,5.771484e-01,7.216797e-01,9.677734e-01,2.158203e-01,2.460938e-01,8.623047e-01
2,DTLZ2,igd+,IGD+,0.4,2.158203e-01,3.125000e-01,1.376953e-01,1.162109e-01,nan,2.441406e-02,1.376953e-01,3.847656e-01,5.273438e-02,4.199219e-02,3.847656e-01
2,DTLZ2,igd+,IGD+,0.5,5.390625e-01,8.125000e-01,7.216797e-01,4.609375e-01,9.814453e-01,nan,7.216797e-01,9.199219e-01,3.847656e-01,2.460938e-01,8.623047e-01
2,DTLZ2,igd+,IGD+,0.6000000000000001,5.771484e-01,8.837891e-01,6.152344e-01,3.125000e-01,8.837891e-01,3.125000e-01,nan,9.472656e-01,9.667969e-02,2.783203e-01,8.623047e-01
2,DTLZ2,igd+,IGD+,0.7000000000000001,2.460938e-01,3.125000e-01,2.460938e-01,4.199219e-02,6.523438e-01,9.667969e-02,6.542969e-02,nan,4.199219e-02,4.199219e-02,1.611328e-01
2,DTLZ2,igd+,IGD+,0.8,6.152344e-01,9.033203e-01,7.539062e-01,8.125000e-01,9.580078e-01,6.523438e-01,9.199219e-01,9.677734e-01,nan,5.000000e-01,9.755859e-01
2,DTLZ2,igd+,IGD+,0.9,6.875000e-01,9.033203e-01,9.755859e-01,7.841797e-01,9.677734e-01,7.841797e-01,7.539062e-01,9.677734e-01,5.390625e-01,nan,9.345703e-01
2,DTLZ2,igd+,IGD+,0.999,2.783203e-01,3.847656e-01,1.875000e-01,1.611328e-01,6.523438e-01,1.611328e-01,1.611328e-01,8.623047e-01,3.222656e-02,8.007812e-02,nan
2,DTLZ2,igd+,R2,0.001,nan,4.609375e-01,4.228516e-01,5.771484e-01,9.951172e-01,6.152344e-01,3.125000e-01,2.158203e-01,1.611328e-01,1.611328e-01,7.216797e-01
2,DTLZ2,igd+,R2,0.1,5.771484e-01,nan,7.216797e-01,7.216797e-01,9.199219e-01,5.771484e-01,7.539062e-01,3.847656e-01,3.847656e-01,1.611328e-01,7.841797e-01
2,DTLZ2,igd+,R2,0.2,6.152344e-01,3.125000e-01,nan,4.228516e-01,9.755859e-01,5.771484e-01,5.000000e-01,2.460938e-01,3.847656e-01,4.199219e-02,6.875000e-01
2,DTLZ2,igd+,R2,0.3,4.609375e-01,3.125000e-01,6.152344e-01,nan,8.837891e-01,5.000000e-01,5.000000e-01,2.158203e-01,2.158203e-01,1.875000e-01,9.033203e-01
2,DTLZ2,igd+,R2,0.4,6.835938e-03,9.667969e-02,3.222656e-02,1.376953e-01,nan,8.007812e-02,3.222656e-02,2.441406e-02,3.222656e-02,5.273438e-02,3.847656e-01
2,DTLZ2,igd+,R2,0.5,4.228516e-01,4.609375e-01,4.609375e-01,5.390625e-01,9.345703e-01,nan,3.125000e-01,2.460938e-01,1.162109e-01,1.162109e-01,7.216797e-01
2,DTLZ2,igd+,R2,0.6000000000000001,7.216797e-01,2.783203e-01,5.390625e-01,5.390625e-01,9.755859e-01,7.216797e-01,nan,5.000000e-01,1.611328e-01,2.158203e-01,8.125000e-01
2,DTLZ2,igd+,R2,0.7000000000000001,8.125000e-01,6.523438e-01,7.841797e-01,8.125000e-01,9.814453e-01,7.841797e-01,5.390625e-01,nan,4.609375e-01,4.228516e-01,9.677734e-01
2,DTLZ2,igd+,R2,0.8,8.623047e-01,6.523438e-01,6.523438e-01,8.125000e-01,9.755859e-01,9.033203e-01,8.623047e-01,5.771484e-01,nan,2.783203e-01,9.345703e-01
2,DTLZ2,igd+,R2,0.9,8.623047e-01,8.623047e-01,9.677734e-01,8.388672e-01,9.580078e-01,9.033203e-01,8.125000e-01,6.152344e-01,7.539062e-01,nan,9.345703e-01
2,DTLZ2,igd+,R2,0.999,3.125000e-01,2.460938e-01,3.476562e-01,1.162109e-01,6.523438e-01,3.125000e-01,2.158203e-01,4.199219e-02,8.007812e-02,8.007812e-02,nan
2,DTLZ2,r2,IGD+,0.001,nan,6.152344e-01,4.228516e-01,6.523438e-01,6.523438e-01,6.152344e-01,2.460938e-01,1.875000e-01,6.152344e-01,8.125000e-01,8.007812e-02
2,DTLZ2,r2,IGD+,0.1,4.228516e-01,nan,4.609375e-01,5.000000e-01,5.000000e-01,3.847656e-01,1.162109e-01,1.162109e-01,5.000000e-01,7.216797e-01,2.441406e-02
2,DTLZ2,r2,IGD+,0.2,6.152344e-01,5.771484e-01,nan,6.875000e-01,6.523438e-01,5.000000e-01,1.875000e-01,2.158203e-01,4.609375e-01,6.523438e-01,9.667969e-02
2,DTLZ2,r2,IGD+,0.3,3.847656e-01,5.390625e-01,3.476562e-01,nan,5.000000e-01,3.476562e-01,1.611328e-01,4.199219e-02,4.609375e-01,5.000000e-01,1.162109e-01
2,DTLZ2,r2,IGD+,0.4,3.847656e-01,5.390625e-01,3.847656e-01,5.390625e-01,nan,5.000000e-01,8.007812e-02,1.376953e-01,3.476562e-01,5.390625e-01,3.222656e-02
2,DTLZ2,r2,IGD+,0.5,4.228516e-01,6.523438e-01,5.390625e-01,7.216797e-01,5.390625e-01,nan,1.376953e-01,1.162109e-01,4.609375e-01,6.152344e-01,5.273438e-02
2,DTLZ2,r2,IGD+,0.6000000000000001,7.841797e-01,9.033203e-01,8.388672e-01,8.623047e-01,9.345703e-01,8.837891e-01,nan,6.875000e-01,8.125000e-01,8.623047e-01,4.609375e-01
2,DTLZ2,r2,IGD+,0.7000000000000001,8.388672e-01,9.033203e-01,8.125000e-01,9.677734e-01,8.837891e-01,9.033203e-01,3.476562e-01,nan,8.125000e-01,9.199219e-01,2.460938e-01
2,DTLZ2,r2,IGD+,0.8,4.228516e-01,5.390625e-01,5.771484e-01,5.771484e-01,6.875000e-01,5.771484e-01,2.158203e-01,2.158203e-01,nan,7.216797e-01,1.611328e-01
2,DTLZ2,r2,IGD+,0.9,2.158203e-01,3.125000e-01,3.847656e-01,5.390625e-01,5.000000e-01,4.228516e-01,1.611328e-01,9.667969e-02,3.125000e-01,nan,4.291548e-02
2,DTLZ2,r2,IGD+,0.999,9.345703e-01,9.814453e-01,9.199219e-01,9.033203e-01,9.755859e-01,9.580078e-01,5.771484e-01,7.841797e-01,8.623047e-01,9.570845e-01,nan
2,DTLZ2,r2,R2,0.001,nan,1.875000e-01,6.542969e-02,3.125000e-01,3.847656e-01,3.847656e-01,8.007812e-02,3.476562e-01,2.460938e-01,3.476562e-01,1.871297e-01
2,DTLZ2,r2,R2,0.1,8.388672e-01,nan,5.000000e-01,5.000000e-01,7.216797e-01,5.771484e-01,3.476562e-01,6.523438e-01,5.390625e-01,6.152344e-01,5.771484e-01
2,DTLZ2,r2,R2,0.2,9.472656e-01,5.390625e-01,nan,5.390625e-01,6.875000e-01,7.539062e-01,5.390625e-01,7.216797e-01,6.875000e-01,7.030227e-01,8.388672e-01
2,DTLZ2,r2,R2,0.3,7.216797e-01,5.390625e-01,5.000000e-01,nan,6.523438e-01,5.771484e-01,2.783203e-01,6.875000e-01,6.152344e-01,8.388672e-01,6.875000e-01
2,DTLZ2,r2,R2,0.4,6.523438e-01,3.125000e-01,3.476562e-01,3.847656e-01,nan,3.847656e-01,4.609375e-01,4.609375e-01,3.847656e-01,4.609375e-01,3.847656e-01
2,DTLZ2,r2,R2,0.5,6.523438e-01,4.609375e-01,2.783203e-01,4.609375e-01,6.523438e-01,nan,3.125000e-01,5.390625e-01,8.837891e-01,6.875000e-01,5.390625e-01
2,DTLZ2,r2,R2,0.6000000000000001,9.345703e-01,6.875000e-01,5.000000e-01,7.539062e-01,5.771484e-01,7.216797e-01,nan,8.623047e-01,8.388672e-01,7.216797e-01,6.152344e-01
2,DTLZ2,r2,R2,0.7000000000000001,6.875000e-01,3.847656e-01,3.125000e-01,3.476562e-01,5.771484e-01,5.000000e-01,1.611328e-01,nan,4.228516e-01,5.390625e-01,6.152344e-01
2,DTLZ2,r2,R2,0.8,7.841797e-01,5.000000e-01,3.476562e-01,4.228516e-01,6.523438e-01,1.376953e-01,1.875000e-01,6.152344e-01,nan,5.390625e-01,5.390625e-01
2,DTLZ2,r2,R2,0.9,7.216797e-01,4.228516e-01,2.969773e-01,1.875000e-01,5.771484e-01,3.476562e-01,3.125000e-01,5.000000e-01,5.000000e-01,nan,4.228516e-01
2,DTLZ2,r2,R2,0.999,8.128703e-01,4.609375e-01,1.875000e-01,3.476562e-01,6.523438e-01,5.000000e-01,4.228516e-01,4.228516e-01,5.000000e-01,6.152344e-01,nan
2,DTLZ2,s-energy,IGD+,0.001,nan,6.523438e-01,9.033203e-01,2.783203e-01,9.199219e-01,5.390625e-01,3.847656e-01,3.847656e-01,3.125000e-01,1.162109e-01,3.222656e-02
